id,name,Status,Release_Date,Genre,Language,Director,Color,Censor_Details,Censor_Dates,Censor_Certificate_No,Runtime,Certification,Length_in_metres,Banner,Music_Company,Studio,Shooting_Location
504107,Soora Samhaaram,{},1 Jan 1988,{},Tamil,Chitra Lakshman,C,{},Not Available.,Not Available.,Not Available.,NA,0.0,"","","",""
503749,The Adventurees Of Aladdin,{},1 Jan 1979,{},{},{},C,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,"","","",""
538916,Baghi,{},1 Jan 1964,{},Hindi,Ram Dayal,C,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,Mukul Movies,"","",""
506476,Ghar Basake Dekho,{},1 Jan 1963,"Comedy, Family Drama",Hindi,Kishore Sahu,C,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,Ratnadeep Pictures,"","",""
503124,Bada Aadmi,{},1 Jan 1961,Action,Hindi,Kaushal Raj,B,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,K Amarnath Productions,"","",""
540068,Naya Sansar,{},1 Jan 1959,"Social, Musical, Family Drama",Hindi,Nanubhai Bhatt,B,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,Shri Krishna Films,"","",""
540065,Naya Rasta,{},1 Jan 1953,Social,Hindi,Jayant Desai,B,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,J Desai Prod,"","",""
584827,Kirchiyaan,Released,31 Jan 2013,"Crime, Drama",Hindi,Sudhir Mishra,C,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,Royal Stag Mega Movies Large Short Films,"","",""
547865,R.D.,Under Production,2013,Musical,Hindi,Soumik Sen,C,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,"","","",""
732752,Tera Mera Tedha Medha,Released,11 Sep 2015,"Comedy, Romantic",Hindi,Chittaranjan Tripathy,C,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,Nakshatra Slim Films,"","",""
505529,Ek Baar Phir,{},1 Jan 1980,"Drama, Social, Offbeat",Hindi,Vinod Pandey,C,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,"","","",""
507569,Raja Kaka,{},1 Jan 1974,Action,Hindi,Chotu Bihari,C,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,"","","",""
508148,Nina's Heavenly Delights,{},1 Jan 2007,{},Hindi,Pratibha Parmar,C,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,"","","",""
543656,A * Is Killed,Under Production,2011,Thriller,Hindi,Christophe Lenoir,C,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,Arifilms,"","",""
513118,Brick Lane,{},28 May 2010,Family Drama,English,Sarah Gavron,C,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,Sony Pictures,"","",""
507302,Ishaan,Stuck/On Hold,2012,{},Hindi,Anthony D'Souza,C,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,Moser Baer Entertainment Ltd.,"","",""
539621,Jwalamukhi,{},1 Jan 2000,{},Hindi,Jagdish A Sharma,C,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,"","","",""
506398,Kaun Rokega Mujhe,{},1 Jan 1997,Action,Hindi,Kamal Raj Bhasin,C,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,"","","",""
535165,Aakhri Chetawani,{},10 Dec 1993,"Action, Adult",Hindi,Deva Dutta,C,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,"","","",""
535237,Parda Hai Parda,{},1 Jan 1992,"Drama, Family Drama",Hindi,K Bapaiah,C,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,"","","",""
508189,Paanch Paapi,{},1 Jan 1989,"Action, Social",Hindi,Shibu Mitra,C,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,"","","",""
539503,Ghar Ka Chirag,{},1 Jan 1989,Family Drama,Hindi,Sikander Bharti,C,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,"","","",""
506570,Gola Barood,{},1 Jan 1989,Action,Hindi,David Dhawan,C,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,"","","",""
508194,Paap Ki Duniya,{},18 Mar 1988,Action,Hindi,Shiv Kumar,C,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,"",T-Series,"",""
502948,Aakrant,{},1 Jan 1973,Social,Hindi,Girish Vaidya,C,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,"","","",""
503073,All Alone,{},1 Jan 2004,{},Hindi,{},C,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,"","","",""
539899,Meena Bazar,{},1 Jan 1991,"Social, Adult",Hindi,P Chandra Shekhar,C,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,"","","",""
504463,Jeen Ki Saza,{},1 Jan 1991,Action,Hindi,Nazir Hirekar,C,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,"","","",""
503517,Udayananu Tharam,{},1 Jan 2005,Comedy,Malayalam,Roshan Andrews,C,{},Not Available.,Not Available.,Not Available.,NA,0.0,"","","",""
507247,Infinite Justice,{},2006,{},English,Jamil Dehlavi,C,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,"","","",""
5133122,Ant-Man,Released,24 Jul 2015,Action,English,Peyton Reed,C,{},16 Jul 2015,DFL/2/59/2015,117 Minutes,U/A,0.0,Marvel Studios,"","",""
508237,Panchatanthiram,{},1 Jan 2002,Comedy,Hindi,K.S. Ravikumar,C,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,"","","",""
507922,Avvai Shanmugi,{},1 Jan 1996,"Comedy, Drama",Tamil,K.S. Ravikumar,C,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,"","","",""
505792,Magalir Mattum,{},1 Jan 1994,{},Tamil,Singeetam Srinivasa Rao,C,{},Not Available.,Not Available.,Not Available.,NA,0.0,"","","",""
507869,Apoorva Sahodarargal,{},1 Jan 1990,{},Telugu,Singeetam Srinivasa Rao,C,{},Not Available.,Not Available.,Not Available.,NA,0.0,Rajkamal Films Int,T-Series,"",""
506812,Poikkal Kuthirai,{},1 Jan 1983,{},Tamil,K Balachander,C,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,"","","",""
538965,Basant,{},1 Jan 1962,"Musical, Religious",Hindi,{},B,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,M P Productions,"","",""
503373,Watan,{},1 Jan 1954,Social,Hindi,Nanubhai Bhatt,B,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,Falcon Films,"","",""
539329,Insaan,{},1 Jan 1952,Social,Hindi,Jagdish Sethi,B,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,New Social Theatres,"","",""
504135,Chamkee,{},1 Jan 1952,Romance,Hindi,J K Nanda,B,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,National Film Circuit,"","",""
539292,Hangama,{},1 Jan 1952,Family Drama,Hindi,Ram Kamlani,B,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,Gopi Prod,"","",""
504722,Mukhda,{},1 Jan 1951,Social,Hindi,Roop K Shrey,B,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,Shorey Art,"","",""
540053,Naujawan,{},1 Jan 1951,Social,Hindi,Mahesh Kaul,B,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,Kardar Productions,"","",""
503914,Buzdil,{},1 Jan 1951,Social,Hindi,Shahid Lateef,B,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,Film Arts,Saregama-HMV,"",""
503975,Surajmukhi,{},1 Jan 1950,Romance,Hindi,O P Dutta,B,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,"","","",""
508345,Raj Rani,{},1 Jan 1950,Action,Hindi,Satish Nigam,B,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,Jagat Pictures,"","",""
507277,Putli,{},1 Jan 1950,Social,Hindi,Wali,B,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,Punjab F Corp,"","",""
505126,Sachcha Pyar,{},1 Jan 1950,Romance,Hindi,R Niranjan,B,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,Bhupendra Prod,"","",""
538673,Aahuti,{},1 Jan 1950,Family Drama,Hindi,Kulbhushan,B,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,Sansar Movies,"","",""
506637,Gulnar,{},1 Jan 1950,Action,Hindi,Harbans,B,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,Girdhar Bahar Production,"","",""
504435,Namoona,{},1 Jan 1949,Social,Hindi,Hira Singh,B,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,M & T Films,Saregama-HMV,"",""
504200,Chandni Raat,{},1 Jan 1949,Family Drama,Hindi,M Ehsan,B,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,Taj Mahal Pictures,Saregama-HMV,"",""
507524,Roomal,{},1 Jan 1949,Romance,Hindi,S K Ojha,B,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,Verma Films,"","",""
506554,Kaneez,{},1 Jan 1949,Social,Hindi,Krishna Kumari,B,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,Caravan Pictures,"","",""
505835,Sati Ahalya,{},1 Jan 1949,Mythological,Hindi,Vasant Painter,B,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,"","","",""
548047,Vidya,{},1 Jan 1948,"Social, Family Drama",Hindi,G Trivedi,B,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,Jeet Productions,"","",""
541056,Vidya,{},{},{},{},{},{},{},{},{},{},{},{},"","","",""
505975,Sati Vijaya,{},1 Jan 1948,Mythological,Hindi,K J Parmar,B,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,M K Production,"","",""
505714,Sarai Ke Bahar,{},1 Jan 1947,Social,Hindi,Krishan Chander,B,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,N S T Ltd,"","",""
507427,Seedhas Rasta,{},1 Jan 1941,Family Drama,Hindi,D Beg,B,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,Orient Films,"","",""
507434,Seedha Rasta,{},1 Jan 1941,Family Drama,Hindi,D Beg,B,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,Orient Films,"","",""
508140,New Search Light,{},1 Jan 1937,Social,Hindi,Homi Master,B,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,Imperial Film Co,"","",""
503287,Bambai Ki Billi,{},1 Jan 1936,Social,Hindi,K Nandlal,B,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,Imperial Film Co,"","",""
507240,Indira M.A.,{},1 Jan 1934,Social,Hindi,Nandalal Jaswantlal,B,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,Imperial Film Co,"","",""
539099,Daku Ki Ladki,{},1 Jan 1933,Social,Hindi,Moti Gidwani,B,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,Imperial Film Co,"","",""
507213,Shaadi Se Pehle,Released,1 Jan 1947,Family Drama,Hindi,Raja Nene,B,{},Not Available.,Not Available.,Not Available.,NA,0.0,"","","",""
554061,Shama Parwana,{},1 Jan 1954,"Romance, Musical",Hindi,D D Kashyap,B,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,Kashyap Productions,"","",""
538895,Badi Behan,{},1 Jan 1949,Family Drama,Hindi,D D Kashyap,B,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,Famous Pictures,"","",""
502905,Aaj Ki Raat,{},1 Jan 1948,Romance,Hindi,D D Kashyap,B,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,Famous Pictures,"","",""
507331,Pyar Ki Dastan,{},1 Jan 1952,"Social, Romance",Hindi,D Devendra Goel,B,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,Filmrays,"","",""
505931,Sati Pingala,{},1 Jan 1937,Religious,Hindi,D K Kale,B,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,Anand Pictures,"","",""
539245,Elaan,{},1 Jan 1971,"Suspense, Thriller",Hindi,D K Ramanlal,C,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,"","","",""
507725,Andha Yudh,{},1 Jan 1988,"Social, Thriller",Hindi,Dayal Nihalani,C,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,"","","",""
539963,Mohabbat Aur Jung,{},1 Jan 1967,Action,Hindi,S Azim,C,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,"","","",""
538707,Aashiana,{},1 Jan 1976,"Social, Family Drama",Hindi,Syed Hasan,C,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,"","","",""
506775,Hamari Baat,{},1 Jan 1943,Social,Hindi,D M Dharamsey,B,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,Bombay Talkies,"","",""
506467,Patit Pawan,{},1 Jan 1993,Mythological,Hindi,N Majumdar,B,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,Pratima Photophone,"","",""
503963,Swadesh Sewa,{},1 Jan 1946,Social,Hindi,D Majumdar,B,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,Bombay Films,"","",""
505410,Matsya Gandha,{},1 Jan 1934,Mythological,Hindi,D Mehta,B,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,New Era Pictures,"","",""
507807,Anmol Ratan,{},1 Jan 1950,Family Drama,Hindi,M Sadiq,B,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,Dewan Productions,"","",""
539097,Dak Bungla,{},1 Jan 1947,"Social, Family Drama",Hindi,M Sadiq,B,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,Indian National Pictures,"","",""
506359,Khamosh Sipahi,{},1 Jan 1950,Action,Hindi,Ram Kamini,B,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,Mansarovar Pictures,"","",""
507124,Sharafi Loot,{},1 Jan 1937,Action,Hindi,D N Madhok,B,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,"","","",""
506718,Kaho Na Kaho,Released,14 Feb 2014,Social,Hindi,Sanjay Niranjan,C,{},Not Available.,NA,Not Available.,NA,0.0,"","","",""
505080,Dildaar,{},1 Jan 1977,{},{},K Bapaiah,C,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,"","","",""
503423,Bedroom Story,{},1 Jan 1988,"Social, Adult",Hindi,D Raman,C,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,"","","",""
539535,Gopal Krishna,{},1 Jan 1965,Mythology,Hindi,{},C,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,Chitrashala,"","",""
506477,Ghar Bazar,{},1 Jan 1998,{},Hindi,D S Azad,C,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,"",T-Series,"",""
540145,Parivartan,{},1 Jan 1973,Social,Hindi,D S Sultania,C,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,"","","",""
508610,Shankara,{},9 Jun 1991,Action,Hindi,{},C,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,"","","",""
7101267,xXx: The Return of Xander Cage (English),Under Production,2016,"Thriller, Adventure, Action",English,D.J. Caruso,{},{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,"","","",""
506841,Harishchandra,{},1 Jan 1958,Religious,Hindi,Dhirubhai Desai,B,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,Prabha Pictures,"","",""
506502,Pehchaan,{},1 Jan 2010,{},Hindi,Sharbani Deodhar,C,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,Sahara One,"","",""
539029,Brahmachari,{},1 Jan 1938,Social,Hindi,Vinayak,B,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,Huns Films,"","",""
505857,Ffff,{},1 Jan 1960,{},Hindi,Dada Mirasee,C,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,"","","",""
55818,Aage Ki Soch,{},22 Apr 1988,Comedy,Hindi,Dada Kondke,C,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,"",T-Series,"",""
554036,Savdhan,{},1 Jan 1954,Social,Hindi,Dutta Dharamadhikari,B,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,Alhad Ch,"","",""
540028,Nai Zindagi,{},1 Jan 1970,Social,Hindi,Dada Pathare,B,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,Naaz Prod,"","",""
503199,Bahrupiya,{},1 Jan 1971,Family Drama,Hindi,Rajesh Nanda,C,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,"","","",""
505692,Ek Thi Reeta,{},1 Jan 1971,Action,Hindi,Roop K Shorey,C,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,"",Saregama-HMV,"",""
503438,Vidyarthi,{},1 Jan 1966,Family Drama,Hindi,Talib Hussain,B,{},Not Available.,Not Available.,Not Available.,NA,0.0,"","","",""
506019,Lambe Haath,{},1 Jan 1961,Social,Hindi,Krishna Malik,B,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,D M Movies,"","",""
539920,Mera Ghar Mere Bachche,{},1 Jan 1960,Social,Hindi,Sohrab Modi,B,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,Minerva Movietone,"","",""
538997,Bhai Bahen,{},1 Jan 1959,Family Drama,Hindi,G P Sippy,B,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,Sippy Films,"","",""
503773,Ten Oclock,{},1 Jan 1958,Action,Hindi,Jugal Kishore,B,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,"","","",""
539090,Dada,{},1 Jan 1999,{},Hindi,T L V Prasad,C,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,"","","",""
506280,Ganga Ki Kasam,{},1 Jan 1999,{},Hindi,T L V Prasad,C,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,"","","",""
503058,Alam Ara Ki Beti,{},1 Jan 1960,Fantasy,Hindi,N Vakil,B,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,Desai Kala Mandir,"","",""
538953,Bansari Bala,{},1 Jan 1957,Fantasy,Hindi,Nanubhai Vakil,B,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,Desai Prod,"","",""
507928,Awara Shehzadi,{},1 Jan 1956,Social,Hindi,Pyarelal,B,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,Hind Pictures,"","",""
540100,Noor Mahal,{},1 Jan 1954,Fantasy,Hindi,N Vakil,B,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,Shah Pictures,"","",""
507729,Anar Bala,{},1 Jan 1962,Drama,Hindi,Raja Yagnik,B,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,Unity Films,"","",""
504985,Miss Punjab Mail,{},1 Jan 1958,Action,Hindi,V Vakil,B,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,Vakil Prod,"","",""
507175,Shahi Chor,{},1 Jan 1955,Action,Hindi,Naseem Siddiqui,B,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,Shah Pictures,"","",""
507526,Room No.17,{},1 Jan 1961,Social,Hindi,R D Rajput,B,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,J D Films,"","",""
504218,Chandu,{},1 Jan 1958,Social,Hindi,Manju,B,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,N R Prods,"","",""
539764,Laila,{},1 Jan 1954,Romance,Hindi,Naseem Siddiqui,B,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,Shah Pictures,"","",""
538946,Banjaran,{},1 Jan 1960,Social,Hindi,Jaswant Zaveri,B,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,Ratan Pictures,"","",""
504849,Deewan Jee,{},1 Jan 1951,Social,Hindi,Gulabbhai Desai,B,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,"","","",""
539892,Maya Mahal,{},1 Jan 1949,Fantasy,Hindi,K Talpade,B,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,Basant Pictures,"","",""
503178,Bahadur Jeevan,{},1 Jan 1948,Social,Hindi,Harish 2,B,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,Harishchandra Art Prod,"","",""
504053,STUNT QUEEN,{},1 Jan 1947,Action,Hindi,Ramnik Vaidya,B,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,Basant Pictures,"","",""
506933,Himmatwali,{},1 Jan 1947,Action,Hindi,Ratilal,B,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,Mohan Pictures,"","",""
540033,Nal Damayanti,{},1 Jan 1945,Mythological,Hindi,Kumar Sen Samarth,B,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,Janak Pictures,"","",""
507532,Raisaheb,{},1 Jan 1942,Social,Hindi,S M Yusuf,B,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,Janak Pictures,"","",""
539855,Manthan,{},1 Jan 1941,Mythological,Hindi,Ramji Arya,B,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,Wadia Movies,"","",""
503292,Bambai Wali,{},1 Jan 1941,Action,Hindi,Homi Wadia,B,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,Wadia Movies,"","",""
504953,Mohabbat Ka Toofan,{},1 Jan 1936,Action,Hindi,Homi Wadia,B,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,Pioneer Films,"","",""
506395,Gaurav,{},1 Jan 1947,Social,Hindi,K J Parmar,B,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,Mukti Prod ,"","",""
758235,Darr Ke Aage Jeet Hai,Released,21 Nov 2014,{},Hindi,Susheel Gajwani,C,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,Gyan International,"","",""
507703,Rani Aur Maharani,{},1 Jan 1993,Social,Hindi,Kanti Shah,C,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,Priya Arts,"","",""
505667,Sant Tukaram,{},1 Jan 1948,Devotional,Hindi,Damle,B,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,Prabhat Films,"","",""
